product_name,product_id,price_id,amount,currency,payment_link_url
Codex Sovereign Apex Layer — Annual Subscription,prod_UJ8PKQMc7fUU28,price_1TKW8HHb9mVEJOcYvupNH6Dj,26499.0,usd,https://pay.codexlitigation.org/b/6oU00j9kHd6tcFqfwkfbC0G
Codex Sovereign Convergence Engine — Annual Subscription,prod_UJ8AAGeS6plT0M,price_1TKVuZHb9mVEJOcYgzQssAQu,25499.0,usd,https://pay.codexlitigation.org/b/9B6eVdaoL4zX20MdocfbC0H
Codex Sovereign Nexus Gate — Annual Subscription,prod_UJ7yLYEVLQdFl8,price_1TKVijHb9mVEJOcYbP4ICUJ4,24499.99,usd,https://pay.codexlitigation.org/b/eVqaEXgN96I5eNy3NCfbC0I
Codex Sovereign Field Engine — Annual Subscription,prod_UJ7piAaGeaxzlN,price_1TKVZZHb9mVEJOcY6O4ULKbf,23499.99,usd,https://pay.codexlitigation.org/b/aFa5kD2Wjeax8pa83SfbC0J
Codex Sovereign Harmonics Layer — Annual Subscription,prod_UJ7b78D3ncb6ac,price_1TKVMHHb9mVEJOcYiZsPGAah,22499.99,usd,https://pay.codexlitigation.org/b/eVqcN51Sf4zX7l62JyfbC0K
Codex Sovereign Causality Engine — Annual Subscription,prod_UJ7R4A52y54htQ,price_1TKVCmHb9mVEJOcY6GeBdKgf,21499.99,usd,https://pay.codexlitigation.org/b/dRm7sLdAXaYl0WIac0fbC0L
Codex Sovereign Continuum Layer — Annual Subscription,prod_UJ7GefBzM9hTjd,price_1TKV1hHb9mVEJOcYcCBIGOgA,20499.99,usd,https://pay.codexlitigation.org/b/cNi28r0Ob6I55cYfwkfbC0M
Codex Sovereign Autonomy Engine — Annual Subscription,prod_UJ76b3i8hXjdtN,price_1TKUshHb9mVEJOcY0zMv3Zut,19499.99,usd,https://pay.codexlitigation.org/b/4gM3cv8gD9UhcFq4RGfbC0N
Codex Sovereign Coordination Mesh — Annual Subscription,prod_UJ6qLs8mV53MOQ,price_1TKUcZHb9mVEJOcY6KDVHoPv,18499.99,usd,https://pay.codexlitigation.org/b/5kQbJ18gDeaxfRC5VKfbC0O
Codex Sovereign Insight Engine — Annual Subscription,prod_UJ6gvVlMFE2tvT,price_1TKUSkHb9mVEJOcYUI6T8I5H,17499.99,usd,https://pay.codexlitigation.org/b/eVq9AT7cz4zXaxidocfbC0P
Codex Sovereign Memory Vault — Annual Subscription,prod_UJ6MAmBBUsKd4D,price_1TKU9aHb9mVEJOcYqSS14aBI,16499.99,usd,https://pay.codexlitigation.org/b/9B6dR99kH5E1fRCgAofbC0Q
Codex Sovereign Identity Spine — Annual Subscription,prod_UJ677fzfjrLKCI,price_1TKTvjHb9mVEJOcY8HIEWImH,15499.99,usd,https://pay.codexlitigation.org/b/00wbJ11Sf1nL9tefwkfbC0R
Codex Sovereign Temporal Engine — Annual Subscription,prod_UJ640E0qD9C8IX,price_1TKTsHHb9mVEJOcYJK6tG8nd,14499.99,usd,https://pay.codexlitigation.org/b/dRmcN59kHc2p20MgAofbC0S
Codex Sovereign Simulation Core — Annual Subscription,prod_UJ5vIQbQmrATdW,price_1TKTjeHb9mVEJOcYInxpuQSf,13499.99,usd,https://pay.codexlitigation.org/b/fZu00j9kHfeB20MesgfbC0T
Codex Sovereign Orchestration Engine — Annual Subscription,prod_UJ5nuIBTZc0FLl,price_1TKTbdHb9mVEJOcYM1q6oRg6,12499.99,usd,https://pay.codexlitigation.org/b/9B65kDfJ5giF48U83SfbC0U
Codex Sovereign Intelligence Relay — Annual Subscription,prod_UJ5cek2br1cJB7,price_1TKTQvHb9mVEJOcYGcuw5d2q,11499.99,usd,https://pay.codexlitigation.org/b/00weVdgN9c2p48UdocfbC0V
Codex Sovereign Security Engine — Annual Subscription,prod_UJ5ReWUmLydnKI,price_1TKTGMHb9mVEJOcYZYTVfxJW,10499.99,usd,https://pay.codexlitigation.org/b/dRm9AT40neax48U0BqfbC0W
Codex Sovereign Expansion Engine — Annual Subscription,prod_UJ5DlMCSgRPrAj,price_1TKT3AHb9mVEJOcYpZltdawd,9499.99,usd,https://pay.codexlitigation.org/b/00wfZhdAXeax5cY5VKfbC0X
Codex Sovereign Continuity Engine — Annual Subscription,prod_UJ526zzNFhPSFg,price_1TKSsrHb9mVEJOcYGm1bOMSj,8499.99,usd,https://pay.codexlitigation.org/b/9B65kDcwTgiF34Q6ZOfbC0Y
Codex Sovereign Governance Engine — Annual Subscription,prod_UJ4ij3LHd2k2ow,price_1TKSYjHb9mVEJOcYmqTGc8bB,7499.99,usd,https://pay.codexlitigation.org/b/28E8wP7cz8Qd9tegAofbC0Z
Codex Sovereign Infrastructure Layer — Annual Subscription,prod_UJ4PtsFlefGC6J,price_1TKSHAHb9mVEJOcYiiXQCX51,6999.99,usd,https://pay.codexlitigation.org/b/7sY28r2Wj2rPdJubg4fbC10
Codex Sovereign Intelligence Node — Annual Subscription,prod_UJ4FP3q3jgh1k3,price_1TKS6aHb9mVEJOcYyQ9ZDY0K,4999.99,usd,https://pay.codexlitigation.org/b/dRm9AT9kH1nLcFq1FufbC11
Mikey Cleanup — Enterprise Annual Subscription,prod_UJ3cvmEoa9ChCF,price_1TKRVhHb9mVEJOcYvY1ErTC2,1299.99,usd,https://pay.codexlitigation.org/b/dRm28r2Wj3vT8paac0fbC12
SignalForge AI — Enterprise Annual Subscription,prod_UJ3UmITheL1BsO,price_1TKRNLHb9mVEJOcYJTrJk5bs,2299.99,usd,https://pay.codexlitigation.org/b/8x23cv8gDgiF8pa5VKfbC13
Codex Cleanup — Enterprise Annual Subscription,prod_UJ3IzvwupWEpO7,price_1TKRC4Hb9mVEJOcY1CIEUx8Q,1999.99,usd,https://pay.codexlitigation.org/b/28E4gzaoL3vT0WIck8fbC14
Invention Radar — Enterprise Annual Subscription,prod_UJ36j14HnfYTna,price_1TKR07Hb9mVEJOcY9hYZcCnH,1499.99,usd,https://pay.codexlitigation.org/b/eVq8wP40n5E148U6ZOfbC15
SignalForge AI — Team Annual Subscription,prod_UJ30Dz8i6xJ36P,price_1TKQubHb9mVEJOcYv0Sv6Z7t,599.99,usd,https://pay.codexlitigation.org/b/aFa4gz1Sf9UhfRC1FufbC16
Invention Radar — Team Annual Subscription,prod_UJ2tkZMDXvksO3,price_1TKQnyHb9mVEJOcYJgCr02BU,499.99,usd,https://pay.codexlitigation.org/b/14A5kD0Ob2rPdJuesgfbC17
Codex Cleanup — Team Annual Subscription,prod_UJ2k3aKNs80bnt,price_1TKQeZHb9mVEJOcYXuh46oMH,699.99,usd,https://pay.codexlitigation.org/b/aFa7sL2WjaYlaxigAofbC18
Codex Cleanup — Team Monthly Subscription,prod_UJ2I7Thlufzb8Z,price_1TKQE1Hb9mVEJOcY4dqGKgLj,69.99,usd,https://pay.codexlitigation.org/b/8x25kDaoLgiFeNybg4fbC19
SignalForge AI — Team Monthly Subscription,prod_UJ2Bgc7fvBRG0n,price_1TKQ7BHb9mVEJOcYkXfpbdeB,59.99,usd,https://pay.codexlitigation.org/b/aFa9AT7czeaxfRC0BqfbC1a
Invention Radar — Team Monthly Subscription,prod_UJ23MqVMhaazP9,price_1TKPzSHb9mVEJOcY5YcJTw6S,49.99,usd,https://pay.codexlitigation.org/b/dRmeVddAX5E1fRCbg4fbC1b
Mikey Cleanup — Team Monthly Subscription,prod_UJ1n3vD8I2niYW,price_1TKPk8Hb9mVEJOcYJ1RoKY1g,39.99,usd,https://pay.codexlitigation.org/b/cNi28r9kH7M98pa83SfbC1c
Codex Labs Enterprise Access Pass — Annual Subscription,prod_UJ1eAPgIXNiIHO,price_1TKPb1Hb9mVEJOcYSIgvnsIC,2499.99,usd,https://pay.codexlitigation.org/b/4gMfZheF16I5gVG0BqfbC1d
Codex Labs Access Pass — Team Annual Subscription,prod_UJ1Vn0TEPJO6Dk,price_1TKPSGHb9mVEJOcYplja1tRl,799.99,usd,https://pay.codexlitigation.org/b/fZuaEX8gDaYldJu6ZOfbC1e
Codex Labs Access Pass — Team Monthly Subscription,prod_UJ1Kzxsna1togN,price_1TKPHbHb9mVEJOcYh9bgEcck,79.99,usd,https://pay.codexlitigation.org/b/eVqeVdfJ57M96h22JyfbC1f
SignalForge AI — Annual Subscription,prod_UJ11eDRKOlOe4I,price_1TKOzqHb9mVEJOcY22z8DBbz,299.99,usd,https://pay.codexlitigation.org/b/9B63cv8gD3vT20MesgfbC1g
Codex Cleanup — Annual Subscription,prod_UJ0ohcGwfSPrNK,price_1TKOmfHb9mVEJOcYu2x1iyhl,299.99,usd,https://pay.codexlitigation.org/b/5kQbJ168veaxdJuesgfbC1h
SignalForge AI — Monthly Subscription,prod_UJ0X83ow4VpnjX,price_1TKOWmHb9mVEJOcY5hBZbuzz,29.99,usd,https://pay.codexlitigation.org/b/4gM00j68v8Qd48U6ZOfbC1i
Codex Cleanup — Monthly Subscription,prod_UJ0LpfngWKmnwx,price_1TKOKQHb9mVEJOcY5zmKmYR4,29.99,usd,https://pay.codexlitigation.org/b/5kQ5kDdAX9UhcFqac0fbC1j
Invention Radar — Monthly Subscription,prod_UJ05ErUd88L8KP,price_1TKO5FHb9mVEJOcYQyAAdBiM,29.99,usd,https://pay.codexlitigation.org/b/9B67sLgN95E10WIbg4fbC1k
Codex Labs Access Pass — Monthly Subscription,prod_UIzuTsTsQgMmKl,price_1TKNuvHb9mVEJOcYFrG02Y8z,29.99,usd,https://pay.codexlitigation.org/b/3cI6oH1Sfc2p0WIgAofbC1l
Mikey Cleanup — Annual Plan,prod_UIzCumrem1sC3s,price_1TKNDpHb9mVEJOcYzsQKqpJn,99.99,usd,https://pay.codexlitigation.org/b/14AbJ1gN93vTgVGesgfbC1m
Mikey Cleanup — Public Clarity Assistant,prod_UIyrLeJRLVjpGW,price_1TKMtaHb9mVEJOcY25pIPviz,9.99,usd,https://pay.codexlitigation.org/b/9B65kDbsPeaxcFq3NCfbC1n
Codex Labs Access Pass — Entertainment OS Subscription,prod_UFNeEZ6tw8NFhA,price_1TGstMHb9mVEJOcYcHNLq3cH,29.0,usd,https://pay.codexlitigation.org/b/fZu6oH40n0jH9te4RGfbC1o
Invention Radar — Access Pass,prod_UEDavYxCPXTeYA,price_1TFl99Hb9mVEJOcYSlV9KU0l,29.0,usd,https://pay.codexlitigation.org/b/eVq9AT9kH0jH0WI4RGfbC1p
Codex — Invention Radar,prod_UCa9EXRn6R2vGK,price_1TEAzDHb9mVEJOcYLE0ttx1t,29.0,usd,https://pay.codexlitigation.org/b/7sYaEXeF1feBcFqac0fbC1q
Codex Oracle — Enterprise Seats (User Licensing),prod_TnjQl7Ik8eaXm4,price_1Sq7xcHb9mVEJOcY2dMQ3hiZ,19.0,usd,https://pay.codexlitigation.org/b/bJe14ngN97M9dJu5VKfbC1r
Codex Oracle — Continuity Reserve (CRC) Credits,prod_TnjEA81rBUwL1b,price_1Sq7m7Hb9mVEJOcYPiityeYQ,499.0,usd,https://pay.codexlitigation.org/b/28E8wP68v0jH20MdocfbC1s
Codex Oracle — Protocol Access Pass (PAP),prod_Tnj43yB6JGojQU,price_1Sq7cDHb9mVEJOcYDGaEF0d6,29.0,usd,https://pay.codexlitigation.org/b/fZueVd1Sf8QdgVG6ZOfbC1t
Codex Oracle — Governance Reflex Engine (GRE) License,prod_TnioNvdhfmqY0G,price_1Sq7N5Hb9mVEJOcYgluWHyMI,199.0,usd,https://pay.codexlitigation.org/b/cNi8wPdAX3vT48U5VKfbC1u
Codex Oracle — Operator Console Add‑On,prod_TnifVNgLagTtxE,price_1Sq7DiHb9mVEJOcY7jdPTLVA,49.0,usd,https://pay.codexlitigation.org/b/eVq4gz54rfeB7l65VKfbC1v
Codex Oracle — Insight Stream (Core Oracle Feed),prod_TniViDaiyeQ854,price_1Sq74IHb9mVEJOcYUipccDwL,149.0,usd,https://pay.codexlitigation.org/b/9B6bJ1aoL2rP34Q1FufbC1w
Codex Oracle — Planetary Governance Compact,prod_Tni27WBAae3wiw,price_1Sq6cAHb9mVEJOcYPNxQiltj,999999.99,usd,https://pay.codexlitigation.org/b/bJe9AT9kH3vTcFq97WfbC1x
Codex Oracle — Civilizational Stewardship Mandate,prod_TnhaLsiG7FE7mH,price_1Sq6B1Hb9mVEJOcYNavcPa6O,250000.0,usd,https://pay.codexlitigation.org/b/fZu4gz9kH9Uh20MdocfbC1y
Codex Oracle — Institutional Continuity Charter,prod_TnhNWv282NiGsg,price_1Sq5zAHb9mVEJOcYNxknf558,99000.0,usd,https://pay.codexlitigation.org/b/dRmeVdgN91nL48U6ZOfbC1z
Codex Oracle — Sovereign Infrastructure License,prod_TnhBoVcb4sKcF5,price_1Sq5mtHb9mVEJOcYwu5av8aM,49000.0,usd,https://pay.codexlitigation.org/b/14A7sL8gD9UhbBm5VKfbC1A
Codex Oracle — Enterprise Annual Plan,prod_Tnh1H5XsPxGqSF,price_1Sq5dfHb9mVEJOcYMAqJj90J,14999.0,usd,https://pay.codexlitigation.org/b/aFa8wPdAX6I5cFq97WfbC1B
Codex Oracle — Enterprise Sovereignty Program,prod_TngZfw4Ejm2yXT,price_1Sq5CQHb9mVEJOcYEjL2tXDo,1499.0,usd,https://pay.codexlitigation.org/b/28EaEX9kHeax34QfwkfbC1C
Codex Oracle — Annual Crisis Coverage,prod_TngDa9bkTnJyXK,price_1Sq4qhHb9mVEJOcYsCuchiNl,499.0,usd,https://pay.codexlitigation.org/b/dRm8wP9kHeax0WI3NCfbC1D
Codex Oracle — Crisis Stabilization Sequence,prod_Tnflnd4Mculxju,price_1Sq4QNHb9mVEJOcYHtKCcN7f,349.0,usd,https://pay.codexlitigation.org/b/8x2eVdfJ51nL9te6ZOfbC1E
Codex Oracle — Crisis Response Add‑On,prod_TnfbxKdixNYbLA,price_1Sq4FpHb9mVEJOcYFBt1P6Qc,249.0,usd,https://pay.codexlitigation.org/b/cNi7sL8gD8QddJufwkfbC1F
Codex Oracle — Annual Governance Audit,prod_TnfRxGOldlrS30,price_1Sq46iHb9mVEJOcYHmZ9NwKU,399.0,usd,https://pay.codexlitigation.org/b/8x2cN57czc2p9tegAofbC1G
Codex Oracle — Governance Audit Add‑On,prod_TnfFNRGxNhTqxL,price_1Sq3uyHb9mVEJOcYgA8Ihjq6,149.0,usd,https://pay.codexlitigation.org/b/bJe9ATeF1feB48Uck8fbC1H
Codex Oracle — Quarterly Deep‑Dive Report,prod_Tnf5nMfL6kggY7,price_1Sq3l7Hb9mVEJOcYMS3H675A,59.0,usd,https://pay.codexlitigation.org/b/14A14n68v5E148Uac0fbC1I
Codex Oracle — Executive Briefing Add‑On,prod_TnetuFaIqtmKZO,price_1Sq3a3Hb9mVEJOcYuWy7tpJP,19.0,usd,https://pay.codexlitigation.org/b/fZuaEX68v3vT34QesgfbC1J
Codex Oracle — Annual Subscription,prod_TnebpnIqsuaLZb,price_1Sq3IVHb9mVEJOcYbudrUu6K,399.0,usd,https://pay.codexlitigation.org/b/8x228rbsP8Qd8pa0BqfbC1K
Codex Oracle — Insight Stream (Monthly),prod_TneLZXDlAyyl81,price_1Sq33EHb9mVEJOcYDSlwBIZq,39.0,usd,https://pay.codexlitigation.org/b/14A9ATgN90jH7l6bg4fbC1L
Mikey Persona Pack Bundle — Subscription,prod_Tne7Iy8w3KtXOQ,price_1Sq2pjHb9mVEJOcYwgaOnCeW,12.0,usd,https://pay.codexlitigation.org/b/5kQ28r8gD0jH7l6docfbC1M
Mikey Persona Pack Bundle — One‑Time Purchase,prod_Tndy2DqdqRmjnf,price_1Sq2glHb9mVEJOcYNpejXBjs,79.0,usd,https://pay.codexlitigation.org/b/4gMeVdfJ5aYl8paac0fbC1N
Mikey Persona Pack — Subscription Add‑On,prod_TncvV6HcwDYdNT,price_1Sq1fdHb9mVEJOcYGNYSZNJf,5.0,usd,https://pay.codexlitigation.org/b/14AeVd7czfeB7l6fwkfbC1O
Mikey Persona Pack — One‑Time Purchase,prod_TnchzOIMLsY5sf,price_1Sq1RxHb9mVEJOcY9cSRywgd,29.0,usd,https://pay.codexlitigation.org/b/bJe00j1Sfeax6h2ck8fbC1P
Mikey API — Monthly Minimum Commitment,prod_TncVobbLST6RGf,price_1Sq1GhHb9mVEJOcYJPWKBXN1,49.0,usd,https://pay.codexlitigation.org/b/bJefZhcwT0jHbBm97WfbC1Q
"Mikey API — Usage‑Based (per 1,000 calls)",prod_TncH4xfeU1dNsV,price_1Sq137Hb9mVEJOcYAWcxLXXz,4.0,usd,https://pay.codexlitigation.org/b/dRm28rcwT1nL34Q2JyfbC1R
Mikey Pro Teams — Annual Subscription,prod_Tnc3Y27uWOzvY2,price_1Sq0pMHb9mVEJOcYvtqKT1Vy,150.0,usd,https://pay.codexlitigation.org/b/3cIfZhbsP7M9gVG83SfbC1S
Mikey Pro Teams — Annual Subscription,prod_Tnc3Y27uWOzvY2,price_1Sq0pLHb9mVEJOcYluEwTRyi,490.0,usd,https://pay.codexlitigation.org/b/3cI3cv2Wj9Uh5cY2JyfbC1T
Mikey Pro Teams (Monthly),prod_Tnadai0z0UG96c,price_1SpzSGHb9mVEJOcYFUK2DY1r,49.0,usd,https://pay.codexlitigation.org/b/14A00j9kH9UhbBm4RGfbC1U
Mikey Pro — Annual Subscription,prod_TnaVqXPMX1rulj,price_1SpzK5Hb9mVEJOcYFShmKLx1,190.0,usd,https://pay.codexlitigation.org/b/dRm00j68v7M920M0BqfbC1V
Mikey Pro — Monthly Subscription,prod_TnaMBSJyBpHeJ8,price_1SpzBqHb9mVEJOcYR4qNUT2D,19.0,usd,https://pay.codexlitigation.org/b/5kQcN568v9Uh20Mac0fbC1W
Codex Business — Governance Substrate (Tier 3),prod_Tk0fnjKN6TiqW6,price_1SmWdqHb9mVEJOcYWkQtW4vK,29.0,usd,https://pay.codexlitigation.org/b/8x200j7cz7M99teck8fbC1X
Codex Professional — Governance Substrate (Tier 2),prod_Tk0TazAeIKAjvh,price_1SmWSCHb9mVEJOcYg9tCdmH1,14.0,usd,https://pay.codexlitigation.org/b/14AfZhcwT7M934Q83SfbC1Y
Codex Starter — Governance Substrate (Tier 1),prod_Tk09bzgLphekzb,price_1SmW9WHb9mVEJOcYnJFVqQul,9.0,usd,https://pay.codexlitigation.org/b/7sY00j2Wjeax6h297WfbC1Z
SentinelX AI — Coreline Intelligence Node,prod_ThsjBNF805ouIn,price_1SkSxdHb9mVEJOcYsOG1ZmBT,175000.0,usd,https://pay.codexlitigation.org/b/14AcN5eF1aYlcFqesgfbC20
SentinelX AI — Underwriting Sync Deployment,prod_ThsXwn5COxiFYs,price_1SkSmjHb9mVEJOcYI8S49Is3,125000.0,usd,https://pay.codexlitigation.org/b/fZuaEXcwT3vTfRC4RGfbC21
SentinelX AI — Signal Access Pilot,prod_ThsLzDbQ7Vloip,price_1SkSaSHb9mVEJOcYQxnuwY7Y,75000.0,usd,https://pay.codexlitigation.org/b/6oU14nfJ55E10WI83SfbC22
DeerSafe OEM/Insurer Enterprise Pilot,prod_Ths3zWE4gjctwX,price_1SkSJeHb9mVEJOcYZ4upIIUJ,15000.0,usd,https://pay.codexlitigation.org/b/fZu28r54r6I5cFqac0fbC23
DeerSafe Confirmed Deer Event — Per Event,prod_ThrpQA3tyxgJfs,price_1SkS5QHb9mVEJOcYzQiHYFYA,0.5,usd,https://pay.codexlitigation.org/b/9B65kD1Sf8Qd9te2JyfbC24
DeerSafe Session Summary — Per Export,prod_ThrAd6wc4bq4Rn,price_1SkRSKHb9mVEJOcYChn5pllW,5.0,usd,https://pay.codexlitigation.org/b/7sY14n68v5E1cFq4RGfbC25
DeerSafe Heatmap Export — Per Event,prod_Thr0LUkmtOtxBI,price_1SkRIDHb9mVEJOcYRvR7aJSr,2.0,usd,https://pay.codexlitigation.org/b/fZu8wPfJ54zX0WIesgfbC26
Codex Scroll — Sovereign Governance Tier (Tier 4),prod_Thq3ZufBbgjEGa,price_1SkQN2Hb9mVEJOcYQAW6IMj3,48.0,usd,https://pay.codexlitigation.org/b/aFadR9cwTaYl48U2JyfbC27
Codex Scroll — Network Defense Tier,prod_Thpk67Mw6X8KpW,price_1SkQ4kHb9mVEJOcY7lYuk5lJ,24.0,usd,https://pay.codexlitigation.org/b/fZucN568vd6t6h2fwkfbC28
Codex Scroll — Home Security Tier,prod_Thp3Wz6PPOeHXh,price_1SkPP0Hb9mVEJOcYr2C6Qqr5,12.0,usd,https://pay.codexlitigation.org/b/9B63cvfJ58QdgVG1FufbC29
Codex Billing Engine Scroll — Usage Metering Node (V1),prod_TfXvtY42wE3AZn,price_1SiCprHb9mVEJOcYRSQ5eIPN,1888.0,usd,https://pay.codexlitigation.org/b/3cIcN5dAXfeBgVG5VKfbC2a
Codex Civic Assembly Scroll — Town Meeting Node,prod_TfXLsYqm4A3uqd,price_1SiCGKHb9mVEJOcY2uP84dMC,1288.0,usd,https://pay.codexlitigation.org/b/5kQeVdeF1eaxfRC2JyfbC2b
Codex Estate Sovereignty Scroll — Property Activation Node,prod_TfXEnZDgiOnEBb,price_1SiCA7Hb9mVEJOcYSWOjm8bA,1444.0,usd,https://pay.codexlitigation.org/b/bJe00j40n6I5axibg4fbC2c
Codex Judicial Routing Scroll — Procedural Node (V2),prod_TfX88OuPX2EQE5,price_1SiC3lHb9mVEJOcYseuP7rX3,1333.0,usd,https://pay.codexlitigation.org/b/aFa6oH68v9UhbBm83SfbC2d
Codex Contributor Resonance Scroll — Community Signal Node (V2),prod_TfX1rVZnoQH6QK,price_1SiBxAHb9mVEJOcYp4L6odPC,1222.0,usd,https://pay.codexlitigation.org/b/6oU00jgN9giF7l6ck8fbC2e
Codex Treasury Sync Scroll — Ledger Activation Node (V2),prod_TfWsUGWTlcfAQX,price_1SiBozHb9mVEJOcYlxp2VVCF,1333.0,usd,https://pay.codexlitigation.org/b/14A28r40nfeB9te6ZOfbC2f
Codex Judicial Routing Scroll — Procedural Node,prod_TfWlmY8CmwXleC,price_1SiBhdHb9mVEJOcYam7s897m,1222.0,usd,https://pay.codexlitigation.org/b/8x26oHeF13vT6h2esgfbC2g
Codex Field Ops Scroll — Operational Safety Node,prod_TfWb8HvuhPSssM,price_1SiBYgHb9mVEJOcYZ8ULGgtG,1555.0,usd,https://pay.codexlitigation.org/b/9B67sLbsP3vTdJu1FufbC2h
Codex Contributor Resonance Scroll — Community Signal Node,prod_TfWTgLj7507oFy,price_1SiBQHHb9mVEJOcY5D1hHh3L,1111.0,usd,https://pay.codexlitigation.org/b/6oU7sL8gD6I50WI5VKfbC2i
Codex Treasury Sync Scroll — Ledger Activation Node,prod_TfWMrGXTpSNeUD,price_1SiBKBHb9mVEJOcYDfzt84Yz,1222.0,usd,https://pay.codexlitigation.org/b/6oUbJ1bsP4zXfRC5VKfbC2j
Codex Retail Ledger Scroll — Merchant Sovereignty Node,prod_TfWFWl3fucwL3A,price_1SiBCrHb9mVEJOcYvaRUWiK2,1165.0,usd,https://pay.codexlitigation.org/b/cNi5kDgN9feBcFq3NCfbC2k
Codex Hospitality Overlay Scroll — Civic Hosting Node,prod_TfW8car2S5QEMo,price_1SiB5mHb9mVEJOcYdJQWw3hD,1155.0,usd,https://pay.codexlitigation.org/b/cNi5kD9kH5E1gVG3NCfbC2l
Codex Ritual Stop Scroll — Ceremonial Node,prod_TfW1oRhtOLJhUh,price_1SiAz9Hb9mVEJOcYnm1DiHJs,1165.0,usd,https://pay.codexlitigation.org/b/7sY6oH54raYl9teesgfbC2m
Codex Mobility Sovereignty Scroll — Transit Governance Node,prod_TfVr9shkghHLr1,price_1SiAphHb9mVEJOcYGSE2l7aS,1444.0,usd,https://pay.codexlitigation.org/b/7sYcN554r1nLdJu6ZOfbC2n
Codex Descriptor Router Scroll — Signal Classification Node,prod_TfVlFPY1FdUezX,price_1SiAjWHb9mVEJOcYelVRJIws,1111.0,usd,https://pay.codexlitigation.org/b/14AcN554rc2p6h2docfbC2o
Codex Memory Cascade Scroll — Civic Archive Node,prod_TfVbNGWxysj8j9,price_1SiAalHb9mVEJOcY3hpX14Jw,1288.0,usd,https://pay.codexlitigation.org/b/bJedR9dAX0jH9teck8fbC2p
Codex Hospitality Ritual Scroll — Venue Activation Node done,prod_TfUy1VJKXApCZk,price_1SiAVjHb9mVEJOcYUNihpNEF,1333.49,usd,https://pay.codexlitigation.org/b/00weVddAXfeBfRC5VKfbC2q
Codex Hospitality Ritual Scroll — Venue Activation Node,prod_TfUrbrcjetmFxH,price_1Si9roHb9mVEJOcYG5OEoMTk,1333.0,usd,https://pay.codexlitigation.org/b/cNi9ATfJ55E1eNy4RGfbC2r
Codex Compliance Trigger Scroll — Regulatory Routing Node,prod_TfUiuTWVx44PAU,price_1Si9jVHb9mVEJOcYPzKG94GN,1444.0,usd,https://pay.codexlitigation.org/b/28EdR90Ob9Uh5cYbg4fbC2s
Codex Civic Ledger Scroll — Municipal Memory Node,prod_TfUaHUChPEEMHI,price_1Si9bLHb9mVEJOcYAZ7hLpGO,1222.0,usd,https://pay.codexlitigation.org/b/00wfZhdAXd6t6h2docfbC2t
DeerSafe Protocol Scroll — Wildlife Risk Node (V1),prod_TfUF3BxJMVZJUx,price_1Si9GrHb9mVEJOcYkDXVECH6,1555.0,usd,https://pay.codexlitigation.org/b/dRmfZhcwT8Qd48UfwkfbC2u
Codex Labs Sovereign Node — Scroll-Class Cognition Instrument,prod_TfTzeYbpDDxT5e,price_1Si91QHb9mVEJOcYCKpGzxrm,4444.0,usd,https://pay.codexlitigation.org/b/dRm8wPgN90jH7l65VKfbC2v
Test Transaction,prod_TYLb7W1dTStsTW,price_1SbEu1Hb9mVEJOcY2Y3PZiZP,1.0,usd,https://pay.codexlitigation.org/b/3cIcN568v0jH6h23NCfbC2w
Codex Buyer Flow Toolkit,prod_TXaltTkUjo6lit,price_1SaVaRHb9mVEJOcYOnKWujeP,49.9,usd,https://pay.codexlitigation.org/b/fZu6oH9kH8Qd48U2JyfbC2x
Codex Litigation Toolkit,prod_TWSuqWDgqetZdm,price_1SZPzgHb9mVEJOcY4w9k5y1A,99.95,usd,https://pay.codexlitigation.org/b/14AcN5dAXc2pgVG3NCfbC2y
Codex Syndication Ledger Trigger Scroll,prod_TM31BiscJMCK9S,price_1SPKvHHb9mVEJOcYbliaCnDO,3555.0,usd,https://pay.codexlitigation.org/b/28EcN57cz4zX34QgAofbC2z
Codex Investor Pitch Cascade Scroll,prod_TM2o5Qe3EPz6KK,price_1SPKj5Hb9mVEJOcYkf6zCk8p,3333.0,usd,https://pay.codexlitigation.org/b/28EaEX54rd6tgVGac0fbC2A
Codex Contributor Resonance Tracker Scroll,prod_TM2g0LNTbR0R8t,price_1SPKaiHb9mVEJOcYrSlYIks1,2888.0,usd,https://pay.codexlitigation.org/b/28E8wP2Wj2rP8pa6ZOfbC2B
"Codex Sovereign Ownership Scroll – Estate, Vehicle, Lifestyle Activation",prod_TLcSgd7Fe9QAwC,price_1SOvDdHb9mVEJOcY0Ev1TEQq,4444.0,usd,https://pay.codexlitigation.org/b/dRm3cv54r9UhfRCac0fbC2C
Codex Planetary Transformation Protocol Scroll – Civilization-Grade Activation Trigger,prod_TJn72XpFKLp4lq,price_1SN9WzHb9mVEJOcY7MTWn3uY,4444.0,usd,https://pay.codexlitigation.org/b/8x214ncwTaYl20MdocfbC2D
Codex Stripe Cascade Simulation Scroll – Payout Chain Validator,prod_TJmwhpkaNtAcFL,price_1SN9MaHb9mVEJOcYm33hFKzu,2777.0,usd,https://pay.codexlitigation.org/b/aFa28rdAX1nLcFq83SfbC2E
Codex Broadcast Manifest Scroll – Syndication Ledger Protocol,prod_TJmWOmSF12x9gh,price_1SN8x7Hb9mVEJOcY9ohj2Tng,3555.0,usd,https://pay.codexlitigation.org/b/4gMdR9eF1giFgVGfwkfbC2F
